place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJZfumh2R7GpYRxgwiD4nfRTU,La Fonda del Tio,b12fed7376423d3c29a82b6a4947b0cd,5,Excellent place to eat and very good value for money Quality. Very generous portions and very delicious dishes! Milanese are the specialty of the house!,2 days ago,,,,,0,22,2,True,,
ChIJZfumh2R7GpYRxgwiD4nfRTU,La Fonda del Tio,1554b1b830527c4faf7461b0457a78ac,5,"Impeccable, totally recommended! Especially the Neapolitan mila and the eggplants!! Of the mila, 2 eat very abundantly, but 3 calmly.",2 days ago,,,,,0,58,277,True,"Impecable, totalmente recomendable! Sobre todo la mila napolitana y las berenjenas!!. De la mila comen 2 bien abundante ,sino 3 tranqui.",
ChIJZfumh2R7GpYRxgwiD4nfRTU,La Fonda del Tio,b9fac833818f18653a75832fa79729c6,5,"Fantastic, wonderful, good price, all very delicious.",2 days ago,,,,,0,10,,False,"Fantastico, maravilloso, buen precio, todo muy delicioso.",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,64e53c4c5d492c99ed54e619925e7b63,5,,an hour ago,,,,,0,9,5,False,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,e8e116a7529ab8f9a5b148e4ec8ccd14,2,,9 hours ago,,,,,0,,,,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,e80ddc96b239e8bd482929e7b7a78eef,5,,11 hours ago,,,,,0,8,4,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,4372ecbfc5f8390a7da9db1d8be05e20,5,,12 hours ago,,,,,0,20,78,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,ad8ece355122f109f3fd3083fd08a161,4,"Good service, impeccable meats, its a shame that it is aimed at tourists due to the excessive price",12 hours ago,,,,,0,32,,False,"Buena atencion, las carnes impecables, lastima que sea orientado a turistas por el precio excesivo",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,7cf62982a928dcd68fe77699a108ace9,3,,15 hours ago,,,,,0,2,,False,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,c6ac561fadb3725e107f9540ac6bda60,1,I sent a pre-reservation request a month ago. They ignored it.,16 hours ago,,,,,0,72,76,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,622285f85d10abc0c91b7ceb9ed8d7a2,2,"Do not go. Trap!! Even with a reservation, the wait is monstrous. It makes no sense to spend expensive hours on an international trip to be at the mercy of customer service. Rationally, I dont recommend it.",17 hours ago,,,,,0,54,58,True,Nao va.  Cilada!! Mesmo  com reserva a espera e  monstruosa. Nao tem sentido gastar horas caras de uma viagem internacional para ficar a merce de um atendimento. De forma racional nao recomendo.,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,b192f764426e4f05802e96e72f9c89f3,3,"Impeccable service, they bring the food fast, they ask you every time, but when it comes to entering it is a little annoying. The food, the meats are quite tough but very juicy, the desserts and salads were incredibly good. The worst of all is the heat, there is no air conditioning and it is very hot. In my opinion this place is overrated because there are many more places with more delicious and much cheaper food.",17 hours ago,,,,,2,2,2,False,"Servicio impecable traen la comida rapida  te preguntan a cada rato pero a la hora de entrar es Poco pesado. La comida las carnes estan bastante duras pero muy jugosas ,  los postres y ensaladas si estaban increiblemente buena  . Lo peor de todo es el calor no hay aire acondicionado y hay mucho calor . En mi opinion este sitio esta sobre valorado porque hay muchos mas sitios con mas comida mas rica y mucho mas barata.",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,602cc58eeb51ac8d389f71810e7d1597,5,"A gastronomic experience to remember for a lifetime, it is very honorable to know that you sat in the same place as Messi to taste the best Parilla in the country. Incredible atmosphere, good cuts, good wines, friendly internal service and free Chandon while you wait. Im a gastrologist and this was very important for my cultural background. Unique experience.",18 hours ago,,,,,0,62,125,True,"Uma experiencia gastronomica para levar pra vida inteira, e muito honroso saber que voce sentou no mesmo lugar que o Messi para degustar a melhor Parilla do pais. Ambiente incrivel, bons cortes, bons vinhos cordialidade no atendimento interno e Chandon de graca enquanto voce espera. Sou gastrologo e isso foi muito importante para a minha bagagem cultural. Experiencia impar.",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,f1a0576ba85a711bc67e3e19b55b9476,2,"A ton of people told me to go to Don Julio - as its supposed to be a staple of Buenos Aires; however, its a tourist trap. Its ridiculously overpriced, and every other parilla offers similar steaks at a fraction of the cost. For example: Ojo de Bife or Ribeye was $62,900 Pesos or $57 USD at DJ, but at Fervor, another high-end place, the same cut was $28,800 or $26 USD) I wanted to like this experience so badly, but could not find much  other than the free sparkling wine & empanadas (while you wait for over an hour past your reservation time). FOOD: We started with the provaleta topped with tomato - which was great contrast in cheese and tomatoes. The Ojo De Bife was quality meat and was cooked to medium-rare as asked - couldnt tell the difference between any other steak in the city. SERVICE: The host staff spoke great english, but none of the waiters spoke even a tiny bit of English - which was surprising considering all of the clientele were foreigners. It took an hour past our reservation time to get seated - with having to ask the host a few times to update us (with wildly different answers each time). Service was reasonably quick, but we had to flag them down a few times. Overall, Don Julio is a HARD pass. Influencers need to stop recommending this place when theres so many better parillas to choose from in that area (Minga Parilla, La Carnicera, Fervor, etc).",20 hours ago,,,,,0,13,26,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,a803c9e68e29206512aaff38b42e5840,1,Very expensive. The restaurant has increased its price too much and the quality of the food does not justify the price. Look at the photo on the bill: 900 gr mariposa steak costs 280 reais and has no garnish. A steak de lomo (our filet mignon) costs 371.00 reais. Total bill 840.00 reais  not very much. Unjustifiable because there are restaurants here that are as good or even better than this one and they dont explore the value as much.,20 hours ago,,,,,1,16,13,True,"Muito caro. O restaurante aumentou demais o seu preco e a qualidade da comida nao justifica o valor. Olhem a foto da conta:  bife mariposa de 900 gr custa 280 reais e nao tem guarnicao. Um bife de lomo ( nosso file mignon) custa 371,00 reais. Total da conta 840,00 reais  por pouca coisa. Injustificavel pq aqui tem restaurantes tao bons ou ate mais que esse e nao exploram tanto no valor.",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,cd98b0656afda5bdbae9695dfd34e112,5,"You want to know what Argentinian meat is: its here! There is no better place in Buenos Aires than in Argentina. Traditional and warm setting. Impeccable service. Endless wine list. Bread worthy of one of the best French bakeries. To book in advance, of course. But you can also queue to register on the reserve list for the same day",a day ago,,,,,1,114,46,True,"Vous voulez savoir ce quest la viande argentine : cest ici ! Il ny a pas mieux a Buenos Aires comme en Argentine. Cadre traditionnel et chaleureux. Service impecable. Carte de vins sans fin. Pain digne dune des meilleures Boulangeries Francaises. A reserver avec anticipation, bien sur . Mais vous pouvez aussi faire la queue pour vous inscrire sur la liste de reserve pour le jour meme",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,566e2dbcb9cae6bec6704a63c7225fc8,5,,a day ago,,,,,0,1,,False,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,359664b78e6f1022af749f665b346958,5,,a day ago,,,,,0,2,,False,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,227a727b6ee9154e1086053d24629d5e,1,"I feel obliged to mention my experience, because with the great fame it has, I expected much more. I dont think its at the level of a Michelin star (comparing to the ones I see in ESP). Upon arrival, they welcomed us with a couple of glasses of cava to liven up the wait (a good touch, but neither of us who were there liked alcohol and no alternatives were asked or offered). The food is very simple, 10k ARS for a solid disc of provoleta is not my idea of a good presentation, for me it would have to be creamy or liquid, and be able to take advantage of that bread that they give you at the beginning of the dinner, to be able to spread it. Another detail, at the beginning of the meal as a free appetizer they gave us some empanadas that were good, some sauces and an olive oil to spread, but like in the rest of BA it is an oil without flavor, without strength, which you spread with the bread and its still like eating bread alone. I suppose this would be fixed if more acidic or flavored oil was used. An entrecote of 900g - 70k ARS seems outrageous to me to not have any distinctive. The quality was normal, and being with the fans the meat went cold very quickly. A quick idea without being a chef, removing the meat on a hot stone, which keeps it warm, makes it recognizable, and the diner can do it a little more if he wants. Or some sauce/spices that highlights the flavor. I ordered a side of fries (I think it was another 10k), and I wouldnt order them again, they did seem to have been cooked twice, but although they were crispy on the outside, they were almost completely empty inside. Also, I suppose that due to the variety or the cold, after a few minutes they had become very plastic and when biting into them they did not break so easily, and I no longer wanted to eat them. Another detail that I didnt like about them is that they had gone overboard with the salt, and had used fine salt, which I dont think are details of such a renowned restaurant. The truth is that I cant talk too much about dessert because we were already full, and we only ordered a yellow plum ice cream that was delicious. The attention of the waiters was very good, so much so that at some point they made me uncomfortable, because I had not finished my glass of water and they were already coming to replenish it, while I thought, well, I also know how to serve myself. So they have high restaurant details with details that do not favor it in the slightest. I think 2 of us paid 110k ARS, without wine and with a single dish that we shared because they are large portions (at least for the 2 of us who dont eat a lot), which made it impossible for us to try several dishes. It seems too expensive for the quality of the food.",a day ago,,,,,2,34,27,True,"Me veo en la obligacion de mencionar mi vivencia, porque con la gran fama que tiene esperaba mucho mas. No creo que este al nivel de un estrella michelin (comparando con los que veo en ESP). Al llegar nos recibieron con un par de vasos de cava para amenizar la espera (buen detalle, pero a ninguno de los 2 que ibamos nos gustaba el alcohol y no se pregunta ni se ofrecio alternativas). La comida es muy simple, 10k ARS por un disco solido de provoleta no es mi idea de buena presentacion, para mi tendria que ser cremosa o liquida, y poder aprovechar ese pan que te dan al inicio de la cena, poder untarlo. Otro detalle, al inicio de la comida como aperitivo gratis nos dieron unas empadanas que estaban bien, una salsas y un aceite de oliva para untar, pero como en el resto de BA es un aceite sin sabor, sin fuerza, que lo untas con el pan y sigue siendo como comer pan solo. Supongo que esto se arreglaria si se usa aceite mas acido o con mas sabor. Un entrecot de 900g - 70k ARS, me parece una barbaridad para no tener ningun distintivo. La calidad era normal, y al estar con los ventiladores la carne se quedo fria muy rapida. Una idea rapida sin ser chef, sacar la carne en una piedra caliente, lo que hace que mantenga el calor, lo hace reconocible, y el comensal puede hacerlo un poco mas si quiere. O alguna salsa/especias que resalte el sabor. Pedi acompanamiento de papas fritas (creo que fueron otros 10k), y no las volveria a pedir, si que parecian haber sido hechas en 2 cocciones, pero aunque por fuera estaban crujientes, dentro estaban vacias casi completamente. Ademas supongo que por la variedad o el frio al de unos minutos ya habian quedado muy plasticosas y al morderlas no se rompian tan facil, y ya no apetecia comerlas. Otro detalle que no me gusto de ellas es que se habian pasado con la sal, y habian usado sal fina, lo cual no me parecen detalles de un restaurante tan reconocido. El postre la verdad que no puedo hablar demasiado porque ya estabamos llenos, y solo pedimos un helado de ciruela amarilla que estaba rico. La atencion de los camareros fue muy buena, tanto que en algun momento me incomodaban, porque no me habia terminado el vaso de agua y ya estaban viniendo a reponerla, mientras yo pensaba joe que yo tambien se servirme. Asi que tienen detalles de alto restaurante con detalles que no le favorecen lo mas minimo. 2 personas creo que pagamos 110k ARS, sin vino y con un unico plato que compartimos porque son porciones grandes (al menos para nosotros 2 que no somos de comer mucho), lo cual nos imposibilito probar varios platos. Me parece demasiado caro para la calidad de la comida.",
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,dfca83fc498d2daa1ee8082b1fc22494,5,"If you dont have reservation, wait in line, while waiting youll get a glass of Proseco, some empanadas, just to ease your waiting time. Food is excellent, we tried all steaks on menu, theyre all delicioso, t-bone is melting, make sure to try wine from Argentina, Malbec. Have grilled cheese and tomato before you attack the meats",a day ago,,,,,0,16,,False,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,346123cf94153afee02d184756d3ff5c,5,"If I could give Don Julio more stars I would.  This is simply, one of the best dining experiences you will find anywhere in the world.  Everything was perfect.  If youre in Buenos Aires, do not miss this classic",2 days ago,,,,,0,67,44,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,dc84b42e3c731a0706d0bff1948cb49b,1,"We didnt have a reservation so we arrived at the restaurant and asked if they would serve us. One of the ladies that was at the door told us to queue as we will be seated in about 10 minutes. We waited patiently for about 20 minutes, watching the big pieces of steak being cooked on the grill and customers with bookings served with bubbles at the door, when the lady approached us saying that they are fully booked and they will have a table in 2 hours. I dont know why she made us wait for about 30 minutes when they knew they were fully booked.",2 days ago,,,,,1,37,12,True,,
ChIJoYl36oa1vJURWWhqD9z3UV8,Don Julio,0af4ea0e558433f49b19c0c6056b98cc,5,Excellent Argentine grill. I dont know if its the best but it was definitely a great experience.,2 days ago,,,,,0,1,,False,Excelente parrilla argentina. No se si la mejor pero sin dudad una gran experiencia,
ChIJ68x583J7GpYRQ4aON3e8nC8,Trattoria L' Italiano,0f9a19dffc9e88667b3b2ce69f962557,5,,7 hours ago,,,,,0,8,25,False,,
ChIJ68x583J7GpYRQ4aON3e8nC8,Trattoria L' Italiano,12014a2ff18b1fb31a5251470a5c2544,5,"Excellent, good weather",8 hours ago,,,,,0,59,145,False,"Excelente,buen clima",
ChIJ68x583J7GpYRQ4aON3e8nC8,Trattoria L' Italiano,b852d3d0be322af8c42399be02c78d1a,2,"Lousy. My girlfriend ordered pasta with seafood and they were in bad condition, it went bad right away, I only tried one portion and I didnt like it. The Milanese that they brought me was super basic and they charged me $11,000 (January 2024), in my town I buy 2 kg of pulp for that price. The can of beer $4200, crazy. Good attention.",11 hours ago,,,,,0,9,11,False,"Malisimo. Mi novia pidio pastas con mariscos y estaban en mal estado, se descompuso enseguida, yo que solo probe una porcion ya me cayo mal. La milanesa que me trajeron era super basica y me cobraron $11.000 (enero 2024), en mi pueblo compro 2 kg de pulpa por ese precio. La lata de cerveza $4200, una locura. La atencion bien.",
